%Fixtime,Latitude,Longitude,IsEstimate
2005-06-26T05:02:50Z,5.9679500,-141.1534333,0
2005-06-25T23:06:26Z,5.9532667,-141.1450500,0
2005-06-25T17:14:52Z,5.9552833,-141.1411833,0
2005-06-25T11:07:15Z,5.9506667,-141.1437000,0
2005-06-25T04:59:50Z,5.9422333,-141.1412833,0
2005-06-24T22:54:17Z,5.9337667,-141.1421833,0
2005-06-24T16:59:16Z,5.9301667,-141.1382833,0
2005-06-24T10:55:57Z,5.9255000,-141.1367667,0
2005-06-24T04:55:11Z,5.9021000,-141.1367333,0
2005-06-23T21:35:48Z,5.8948000,-141.1510167,0
2005-06-23T14:16:21Z,5.8865333,-141.1569500,0
2005-06-23T07:09:22Z,5.8688167,-141.1602333,0
2005-06-22T23:51:23Z,5.8545000,-141.1661500,0
2005-06-22T16:38:09Z,5.8364667,-141.1589167,0
2005-06-22T09:25:45Z,5.8219667,-141.1616167,0
2005-06-22T02:08:44Z,5.8037500,-141.1548667,0
2005-06-21T18:54:06Z,5.7860000,-141.1500000,0
2005-06-21T11:36:18Z,5.7747000,-141.1448167,0
2005-06-21T04:12:54Z,5.7615833,-141.1337000,0
2005-06-20T20:54:57Z,5.7515167,-141.1319500,0
2005-06-20T13:35:03Z,5.7337000,-141.1277333,0
2005-06-20T06:09:35Z,5.7140500,-141.1224167,0
2005-06-19T22:58:18Z,5.6978167,-141.1122167,0
2005-06-19T15:50:41Z,5.6769833,-141.1091833,0
2005-06-19T08:41:51Z,5.6526333,-141.1045167,0
2005-06-19T01:22:48Z,5.6281000,-141.0957333,0
2005-06-18T18:18:15Z,5.6028833,-141.0820833,0
2005-06-18T10:50:41Z,5.5758667,-141.0756000,0
2005-06-18T03:08:47Z,5.5405667,-141.0585667,0
2005-06-17T11:41:34Z,5.4663833,-141.0296500,0
2005-06-17T03:43:48Z,5.4292333,-141.0064333,0
2005-06-16T20:05:46Z,5.3987000,-140.9858833,0
2005-06-16T12:32:12Z,5.3749500,-140.9608500,0
2005-06-16T04:55:46Z,5.3493000,-140.9335500,0
2005-06-15T21:21:47Z,5.3300833,-140.9160167,0
2005-06-15T13:44:28Z,5.3136667,-140.8976333,0
2005-06-15T06:05:09Z,5.2899167,-140.8839833,0
2005-06-14T22:16:03Z,5.2683667,-140.8745667,0
2005-06-14T14:34:46Z,5.2296833,-140.8668000,0
2005-06-14T06:53:55Z,5.1937833,-140.8510833,0
2005-06-13T23:09:39Z,5.1620000,-140.8274000,0
2005-06-13T15:19:24Z,5.1431333,-140.8099833,0
2005-06-13T07:29:28Z,5.1101167,-140.7927000,0
2005-06-12T23:31:11Z,5.0906333,-140.7777333,0
2005-06-12T15:35:44Z,5.0648000,-140.7527500,0
2005-06-12T07:47:17Z,5.0322167,-140.7260833,0
2005-06-12T00:17:18Z,5.0051000,-140.6978333,0
2005-06-11T16:15:07Z,4.9806833,-140.6570167,0
2005-06-11T08:17:00Z,4.9587000,-140.6251833,0
2005-06-11T00:50:24Z,4.9350333,-140.5992833,0
2005-06-10T17:10:50Z,4.9249833,-140.5785000,0
