sg_data_point,time,depth,latitude,longitude,temperature,salinity,dissolved_oxygen,instrument_dissolved_oxygen,PAR_470nm,particle_concentration_700nm,chlorophyll_695nm,ctd_time,ctd_depth
618,2024-05-15 19:06:13.684999936,0.9681705,47.702602,-122.41577,12.0209055,,,,173.0,569.0,365.0,2004-09-29 19:06:13.684999936,0.38499475
619,2024-05-15 19:06:18.657000064,0.9581894,47.702602,-122.41577,12.024871,,,,189.0,557.0,393.0,2004-09-29 19:06:18.657000064,0.38130677
620,2024-05-15 19:06:23.964999936,0.8883216,47.702606,-122.415764,12.025929,,,,144.0,492.0,406.0,2004-09-29 19:06:23.964999936,0.32345575
621,2024-05-15 19:06:28.902000000,1.0280572,47.702606,-122.415764,12.023212,,,,165.0,477.0,384.0,2004-09-29 19:06:28.902000000,0.47401124
622,2024-05-15 19:06:33.874000128,0.9282461,47.702606,-122.415764,12.020883,,,,136.0,519.0,471.0,2004-09-29 19:06:33.874000128,0.35421354
623,2024-05-15 19:06:39.882999936,0.9382272,47.702606,-122.41576,12.018095,,,,173.0,524.0,483.0,2004-09-29 19:06:39.882999936,0.37839216
624,2024-05-15 19:06:44.959000064,0.9881328,47.70261,-122.41576,12.016729,,,,131.0,653.0,430.0,2004-09-29 19:06:44.959000064,0.42523298
625,2024-05-15 19:06:50.240999936,0.85837823,47.70261,-122.41576,12.0194025,,,,143.0,535.0,380.0,2004-09-29 19:06:50.240999936,0.28225183
626,2024-05-15 19:06:55.209000064,0.9581894,47.70261,-122.41575,12.021698,,,,179.0,671.0,398.0,2004-09-29 19:06:55.209000064,0.39397204
627,2024-05-15 19:07:00.168000000,0.9182649,47.702614,-122.41575,12.023649,,,,87.0,648.0,416.0,2004-09-29 19:07:00.168000000,0.33783865
628,2024-05-15 19:07:05.558000128,0.9382272,47.702614,-122.41574,12.019953,,,,163.0,562.0,448.0,2004-09-29 19:07:05.558000128,0.3780448
629,2024-05-15 19:07:10.720999936,0.9082838,47.702614,-122.41574,12.017064,,,,161.0,691.0,439.0,2004-09-29 19:07:10.720999936,0.33847854
630,2024-05-15 19:07:18.576999936,0.84839714,47.702618,-122.41574,12.019984,,,,343.0,651.0,431.0,2004-09-29 19:07:18.576999936,0.26934066
631,2024-05-15 19:07:25.178999936,0.80847263,47.702618,-122.41573,12.022142,,,,147.0,818.0,402.0,2004-09-29 19:07:25.178999936,0.23498105
632,2024-05-15 19:07:32.516000000,0.9681705,47.702618,-122.415726,12.024546,,,,165.0,767.0,393.0,2004-09-29 19:07:32.516000000,0.386438
633,2024-05-15 19:07:39.142000000,1.0180761,47.70262,-122.415726,12.026717,,,,150.0,453.0,404.0,2004-09-29 19:07:39.142000000,0.43093193
634,2024-05-15 19:07:45.743000064,0.9681705,47.70262,-122.41572,12.028771,,,,164.0,547.0,444.0,2004-09-29 19:07:45.743000064,0.38308397
635,2024-05-15 19:07:52.375000064,1.1378495,47.70262,-122.41572,12.028601,,,,161.0,524.0,368.0,2004-09-29 19:07:52.375000064,0.54571074
636,2024-05-15 19:08:00.460999936,1.0779628,47.702625,-122.41571,12.032022,,,,182.0,751.0,421.0,2004-09-29 19:08:00.460999936,0.4903444
637,2024-05-15 19:08:07.062000000,1.1278683,47.702625,-122.41571,12.03469,,,,194.0,755.0,434.0,2004-09-29 19:08:07.062000000,0.5340293
638,2024-05-15 19:08:13.688000000,1.2576227,47.70263,-122.4157,12.036628,,,,194.0,728.0,481.0,2004-09-29 19:08:13.688000000,0.66412127
639,2024-05-15 19:08:20.273000064,1.3574337,47.70263,-122.4157,12.036339,,,,199.0,708.0,457.0,2004-09-29 19:08:20.273000064,0.7634771
640,2024-05-15 19:08:28.378000000,1.3474526,47.70263,-122.415695,12.035914,,,,203.0,773.0,462.0,2004-09-29 19:08:28.378000000,0.753241
641,2024-05-15 19:08:34.979000064,1.497169,47.702633,-122.415695,12.0299635,,,,192.0,733.0,488.0,2004-09-29 19:08:34.979000064,0.902905
642,2024-05-15 19:08:41.586000000,1.6768285,47.702633,-122.41569,12.0083275,,,,172.0,730.0,589.0,2004-09-29 19:08:41.586000000,1.0825044
643,2024-05-15 19:08:48.174000000,2.1359577,47.702633,-122.41569,11.996283,,,,240.0,575.0,414.0,2004-09-29 19:08:48.174000000,1.5425516
644,2024-05-15 19:09:02.776000000,2.7847257,47.702637,-122.41568,11.959916,,,,222.0,628.0,670.0,2004-09-29 19:09:02.776000000,2.1911547
645,2024-05-15 19:09:09.688000000,3.104118,47.70264,-122.41567,11.939626,,,,187.0,797.0,748.0,2004-09-29 19:09:09.688000000,2.5346086
646,2024-05-15 19:09:16.457000064,3.1839662,47.70264,-122.41567,11.92262,,,,204.0,848.0,876.0,2004-09-29 19:09:16.457000064,2.8347578
647,2024-05-15 19:09:23.108000000,3.3436623,47.70264,-122.415665,11.895753,,,,172.0,631.0,863.0,2004-09-29 19:09:23.108000000,2.986943
648,2024-05-15 19:09:31.237999872,3.7928069,47.702652,-122.41566,11.853115,28.973959,381.42935,406.91846,188.0,765.0,897.0,2004-09-29 19:09:31.237999872,3.4116976
649,2024-05-15 19:09:37.888999936,4.321798,47.702667,-122.41565,11.827261,28.959272,381.93457,407.4495,191.0,762.0,1050.0,2004-09-29 19:09:37.888999936,3.957656
650,2024-05-15 19:09:44.542999936,4.9206543,47.702682,-122.41564,11.762971,28.98184,382.3674,408.38275,199.0,628.0,897.0,2004-09-29 19:09:44.542999936,4.560625
651,2024-05-15 19:09:51.151000064,5.489566,47.702698,-122.41563,11.2665825,29.0938,389.0047,408.0884,164.0,654.0,905.0,2004-09-29 19:09:51.151000064,5.1625323
652,2024-05-15 19:10:01.617000064,6.5076146,47.702717,-122.4156,11.076006,29.14206,386.3723,407.1587,172.0,595.0,865.0,2004-09-29 19:10:01.617000064,6.1910458
653,2024-05-15 19:10:06.778000128,7.066541,47.702732,-122.41558,10.947088,29.167776,380.5536,401.39392,138.0,476.0,484.0,2004-09-29 19:10:06.778000128,6.7482185
654,2024-05-15 19:10:11.888999936,7.565582,47.702736,-122.41556,10.73208,29.222841,373.85806,392.63327,137.0,519.0,516.0,2004-09-29 19:10:11.888999936,7.241151
655,2024-05-15 19:10:16.897000064,8.044659,47.702744,-122.41554,10.706657,29.227463,361.93637,382.28256,130.0,423.0,663.0,2004-09-29 19:10:16.897000064,7.723713
656,2024-05-15 19:10:22.226999936,8.553678,47.702744,-122.41552,10.677043,29.230343,344.72528,365.31784,125.0,435.0,490.0,2004-09-29 19:10:22.226999936,8.230988
657,2024-05-15 19:10:27.400000128,8.982849,47.702747,-122.4155,10.58572,29.244871,332.04312,350.96933,134.0,420.0,395.0,2004-09-29 19:10:27.400000128,8.663651
658,2024-05-15 19:10:32.412000000,9.541769,47.702747,-122.415474,10.572219,29.248957,322.8823,342.127,109.0,354.0,388.0,2004-09-29 19:10:32.412000000,9.2252
659,2024-05-15 19:10:37.838000000,10.13063,47.702747,-122.41545,10.540417,29.247763,314.64496,333.41003,102.0,366.0,392.0,2004-09-29 19:10:37.838000000,9.813183
660,2024-05-15 19:10:43.173000064,10.59972,47.702747,-122.41543,10.512855,29.248598,307.31476,325.89597,100.0,353.0,306.0,2004-09-29 19:10:43.173000064,10.274421
661,2024-05-15 19:10:48.503000064,11.108732,47.702744,-122.415405,10.449061,29.262695,302.2213,320.43466,104.0,369.0,288.0,2004-09-29 19:10:48.503000064,10.773945
662,2024-05-15 19:10:53.484999936,11.827336,47.702744,-122.41538,10.449901,29.271486,297.09604,315.4888,94.0,332.0,370.0,2004-09-29 19:10:53.484999936,11.496846
663,2024-05-15 19:10:58.461999872,12.276462,47.70274,-122.41537,10.407254,29.277224,293.88647,312.09845,85.0,316.0,259.0,2004-09-29 19:10:58.461999872,11.946835
664,2024-05-15 19:11:09.736999936,13.693697,47.70274,-122.41533,10.3750305,29.288038,286.5295,305.10538,91.0,265.0,209.0,2004-09-29 19:11:09.736999936,13.365798
665,2024-05-15 19:11:17.823999872,14.651822,47.702736,-122.41529,10.3716135,29.28953,282.3593,300.94705,85.0,285.0,227.0,2004-09-29 19:11:17.823999872,14.327392
666,2024-05-15 19:11:23.096999936,15.340471,47.702732,-122.41526,10.371056,29.289522,279.5612,298.10583,83.0,289.0,339.0,2004-09-29 19:11:23.096999936,15.020399
667,2024-05-15 19:11:28.078999936,16.019138,47.702732,-122.415245,10.374635,29.293604,276.83408,295.41446,84.0,245.0,271.0,2004-09-29 19:11:28.078999936,15.700816
668,2024-05-15 19:11:33.293999872,16.63792,47.70273,-122.41522,10.301826,29.307703,276.0655,293.71924,79.0,242.0,211.0,2004-09-29 19:11:33.293999872,16.32311
669,2024-05-15 19:11:38.586000000,17.256702,47.702724,-122.4152,10.289674,29.320356,274.44968,292.29373,83.0,302.0,162.0,2004-09-29 19:11:38.586000000,16.942772
670,2024-05-15 19:11:43.556000000,17.885462,47.702724,-122.415184,10.289988,29.3208,272.0795,290.30234,81.0,295.0,154.0,2004-09-29 19:11:43.556000000,17.573294
671,2024-05-15 19:11:48.523999872,18.5741,47.70272,-122.41516,10.286063,29.321169,270.10196,288.26923,77.0,243.0,155.0,2004-09-29 19:11:48.523999872,18.25753
672,2024-05-15 19:11:54.178999936,19.152954,47.702717,-122.41514,10.285942,29.323675,268.4807,286.73813,89.0,261.0,175.0,2004-09-29 19:11:54.178999936,18.835508
673,2024-05-15 19:11:59.355000064,19.891489,47.702713,-122.415115,10.282969,29.324495,266.5001,284.64426,81.0,260.0,243.0,2004-09-29 19:11:59.355000064,19.57668
674,2024-05-15 19:12:04.328999936,20.47034,47.70271,-122.4151,10.27807,29.325243,265.8588,283.9904,86.0,287.0,188.0,2004-09-29 19:12:04.328999936,20.159056
675,2024-05-15 19:12:14.980000000,21.807676,47.702705,-122.41507,10.237113,29.337175,264.9285,282.69223,82.0,247.0,133.0,2004-09-29 19:12:14.980000000,21.497276
676,2024-05-15 19:12:23.450999936,22.825645,47.702698,-122.41503,10.22559,29.342272,262.75586,280.631,81.0,231.0,122.0,2004-09-29 19:12:23.450999936,22.513477
677,2024-05-15 19:12:34.980000000,24.292706,47.70269,-122.41499,10.179214,29.357817,260.04382,277.6724,86.0,234.0,122.0,2004-09-29 19:12:34.980000000,23.98054
678,2024-05-15 19:12:44.980000000,25.50028,47.702682,-122.41495,10.167739,29.36478,257.8081,275.53015,76.0,248.0,91.0,2004-09-29 19:12:44.980000000,25.188995
679,2024-05-15 19:12:54.982000128,26.787685,47.70267,-122.41491,10.149542,29.37535,256.26352,273.89752,77.0,239.0,141.0,2004-09-29 19:12:54.982000128,26.477285
680,2024-05-15 19:13:04.980000000,27.925385,47.702663,-122.41487,10.141162,29.38068,255.12688,272.8413,80.0,238.0,104.0,2004-09-29 19:13:04.980000000,27.612335
681,2024-05-15 19:13:14.980000000,29.172857,47.702656,-122.41483,10.138858,29.386303,253.86824,271.60883,86.0,256.0,102.0,2004-09-29 19:13:14.980000000,28.858925
682,2024-05-15 19:13:24.980000000,30.310543,47.702644,-122.4148,10.14518,29.390379,252.93091,270.76047,77.0,253.0,126.0,2004-09-29 19:13:24.980000000,29.996613
683,2024-05-15 19:13:34.982000128,31.637836,47.702637,-122.414764,10.143188,29.391779,252.59952,270.39642,83.0,269.0,103.0,2004-09-29 19:13:34.982000128,31.323906
684,2024-05-15 19:13:44.980000000,32.845367,47.702625,-122.41473,10.142118,29.394129,252.15045,269.96667,77.0,299.0,136.0,2004-09-29 19:13:44.980000000,32.534084
685,2024-05-15 19:13:54.982000128,34.012974,47.702614,-122.41469,10.143911,29.397497,251.9024,269.72574,81.0,255.0,117.0,2004-09-29 19:13:54.982000128,33.69992
686,2024-05-15 19:14:04.982000128,35.15063,47.702602,-122.41465,10.136755,29.403687,251.65886,269.42953,84.0,283.0,146.0,2004-09-29 19:14:04.982000128,34.83582
687,2024-05-15 19:14:14.980000000,36.39806,47.70259,-122.41462,10.136323,29.404007,251.31438,269.14282,82.0,236.0,135.0,2004-09-29 19:14:14.980000000,36.08325
688,2024-05-15 19:14:24.979000064,37.695374,47.70258,-122.41458,10.134306,29.406006,251.21603,269.03043,87.0,256.0,126.0,2004-09-29 19:14:24.979000064,37.38056
689,2024-05-15 19:14:33.183000064,38.62345,47.702568,-122.41455,10.132432,29.406641,251.74832,269.60944,92.0,288.0,93.0,2004-09-29 19:14:33.183000064,38.311283
690,2024-05-15 19:14:44.980999936,40.150272,47.702553,-122.41451,10.126547,29.40949,250.15514,267.9424,79.0,235.0,103.0,2004-09-29 19:14:44.980999936,39.837223
691,2024-05-15 19:14:54.980999936,41.447567,47.70254,-122.414474,10.123737,29.410969,249.7525,267.53296,81.0,241.0,156.0,2004-09-29 19:14:54.980999936,41.133633
692,2024-05-15 19:15:04.982000128,42.774788,47.70253,-122.414444,10.089249,29.42329,249.24396,266.7932,82.0,225.0,95.0,2004-09-29 19:15:04.982000128,42.464386
693,2024-05-15 19:15:14.980999936,44.022167,47.702515,-122.414406,10.0580435,29.438322,248.3857,265.81412,76.0,223.0,114.0,2004-09-29 19:15:14.980999936,43.7162
694,2024-05-15 19:15:24.980999936,45.34937,47.702503,-122.414375,10.044766,29.444221,246.99077,264.5332,83.0,228.0,100.0,2004-09-29 19:15:24.980999936,45.043404
695,2024-05-15 19:15:34.979000064,46.586758,47.70249,-122.41434,10.034614,29.44657,245.8864,263.4213,80.0,252.0,94.0,2004-09-29 19:15:34.979000064,46.278126
696,2024-05-15 19:15:44.982000128,47.86405,47.70248,-122.41431,10.028782,29.449953,244.68088,262.19775,79.0,243.0,87.0,2004-09-29 19:15:44.982000128,47.55365
697,2024-05-15 19:15:54.980000000,49.20121,47.702465,-122.41427,10.020162,29.452982,243.95903,261.4547,93.0,240.0,91.0,2004-09-29 19:15:54.980000000,48.895245
698,2024-05-15 19:16:04.980000000,50.458527,47.702454,-122.41424,10.014383,29.456165,243.2301,260.70676,83.0,256.0,86.0,2004-09-29 19:16:04.980000000,50.14813
699,2024-05-15 19:16:14.983000064,51.78569,47.70244,-122.4142,10.015583,29.456057,242.80312,260.33133,84.0,236.0,71.0,2004-09-29 19:16:14.983000064,51.474407
700,2024-05-15 19:16:24.980999936,53.112846,47.702427,-122.41417,10.002265,29.465576,242.52795,259.92703,82.0,278.0,66.0,2004-09-29 19:16:24.980999936,52.804214
701,2024-05-15 19:16:34.982000128,54.320248,47.70241,-122.41413,9.957766,29.497374,242.18733,259.27463,92.0,252.0,82.0,2004-09-29 19:16:34.982000128,54.00985
702,2024-05-15 19:16:42.933000064,55.4079,47.702396,-122.41411,9.936686,29.513655,240.473,257.55405,92.0,267.0,79.0,2004-09-29 19:16:42.933000064,55.101936
703,2024-05-15 19:16:54.980000000,56.994473,47.70238,-122.41408,9.841474,29.582672,238.81573,255.49413,97.0,278.0,59.0,2004-09-29 19:16:54.980000000,56.677025
704,2024-05-15 19:17:04.982000128,58.291656,47.70236,-122.41405,9.822573,29.603935,235.86731,252.72844,95.0,313.0,57.0,2004-09-29 19:17:04.982000128,57.97421
705,2024-05-15 19:17:14.980999936,59.499027,47.702343,-122.41402,9.82224,29.60709,233.50323,250.67577,95.0,293.0,62.0,2004-09-29 19:17:14.980999936,59.189514
706,2024-05-15 19:17:24.983000064,60.806175,47.702328,-122.41399,9.789782,29.638515,232.02672,248.92459,97.0,300.0,58.0,2004-09-29 19:17:24.983000064,60.486977
707,2024-05-15 19:17:34.982000128,62.193142,47.702316,-122.413956,9.793275,29.636547,230.91583,247.85448,97.0,320.0,56.0,2004-09-29 19:17:34.982000128,61.864376
708,2024-05-15 19:17:44.980999936,63.460358,47.70231,-122.41392,9.792973,29.637152,229.86176,246.87718,97.0,322.0,66.0,2004-09-29 19:17:44.980999936,63.14731
709,2024-05-15 19:17:54.982000128,64.547966,47.702297,-122.41388,9.791871,29.640095,229.40175,246.32336,93.0,296.0,56.0,2004-09-29 19:17:54.982000128,64.237564
710,2024-05-15 19:18:04.980999936,65.90497,47.70229,-122.41384,9.793672,29.640533,229.09103,246.0234,99.0,345.0,72.0,2004-09-29 19:18:04.980999936,65.605255
711,2024-05-15 19:18:14.980999936,67.03247,47.702282,-122.413795,9.787611,29.648916,228.95502,245.87305,98.0,319.0,59.0,2004-09-29 19:18:14.980999936,66.718544
712,2024-05-15 19:18:24.980000000,68.28969,47.70228,-122.41376,9.788853,29.644848,228.67575,245.5533,99.0,347.0,57.0,2004-09-29 19:18:24.980000000,67.96352
713,2024-05-15 19:18:34.980999936,69.64667,47.70227,-122.41372,9.790511,29.644276,228.51994,245.48647,102.0,328.0,62.0,2004-09-29 19:18:34.980999936,69.33097
714,2024-05-15 19:18:44.980999936,70.70431,47.702263,-122.41368,9.748491,29.685469,228.45056,245.05644,108.0,357.0,54.0,2004-09-29 19:18:44.980999936,70.382484
715,2024-05-15 19:18:52.910000128,71.68212,47.702255,-122.41364,9.727366,29.70614,228.02524,244.57643,114.0,389.0,68.0,2004-09-29 19:18:52.910000128,71.36292
716,2024-05-15 19:19:04.980000000,72.97921,47.702248,-122.413605,9.688647,29.78861,226.9786,243.43282,112.0,411.0,57.0,2004-09-29 19:19:04.980000000,72.66881
717,2024-05-15 19:19:14.980999936,74.35612,47.702232,-122.41357,9.68873,29.794998,224.56165,241.10756,111.0,430.0,53.0,2004-09-29 19:19:14.980999936,74.04042
718,2024-05-15 19:19:24.980999936,75.483574,47.70222,-122.413536,9.688012,29.799685,222.95024,239.45107,120.0,435.0,56.0,2004-09-29 19:19:24.980999936,75.1714
719,2024-05-15 19:19:34.982000128,76.67089,47.70221,-122.4135,9.689284,29.820969,222.10846,238.67786,142.0,559.0,55.0,2004-09-29 19:19:34.982000128,76.37386
720,2024-05-15 19:19:44.982000128,77.82826,47.702198,-122.41346,9.692033,29.831099,221.25554,237.85493,152.0,473.0,57.0,2004-09-29 19:19:44.982000128,77.51521
721,2024-05-15 19:19:54.983000064,79.03552,47.702187,-122.41343,9.694087,29.828032,220.52458,237.04793,134.0,499.0,57.0,2004-09-29 19:19:54.983000064,78.72159
722,2024-05-15 19:20:04.980000000,80.18291,47.70218,-122.41339,9.693813,29.82323,220.0909,236.65092,130.0,472.0,64.0,2004-09-29 19:20:04.980000000,79.85848
723,2024-05-15 19:20:14.980000000,81.52983,47.70217,-122.41335,9.693388,29.831663,219.87462,236.35759,144.0,523.0,57.0,2004-09-29 19:20:14.980000000,81.21678
724,2024-05-15 19:20:24.980999936,82.67721,47.70216,-122.413315,9.685299,29.839386,219.72948,236.23041,131.0,477.0,67.0,2004-09-29 19:20:24.980999936,82.36592
725,2024-05-15 19:20:34.980000000,83.93432,47.702152,-122.41329,9.685432,,,,177.0,595.0,66.0,2004-09-29 19:20:34.980000000,83.62127
726,2024-05-15 19:20:44.983000064,83.97423,47.702152,-122.41329,9.851043,,,,197.0,889.0,56.0,2004-09-29 19:20:44.983000064,83.77208
727,2024-05-15 19:20:54.980000000,84.00416,47.702152,-122.41329,10.29201,,,,248.0,1287.0,63.0,2004-09-29 19:20:54.980000000,83.826584
728,2024-05-15 19:21:04.904999936,83.89441,47.702152,-122.41329,10.325944,,,,295.0,937.0,62.0,2004-09-29 19:21:04.904999936,83.71486
729,2024-05-15 19:21:14.980000000,83.96425,47.702152,-122.41329,10.335442,,,,295.0,1258.0,66.0,2004-09-29 19:21:14.980000000,83.786674
730,2024-05-15 19:21:24.980000000,83.89441,47.702152,-122.41329,10.345957,,,,197.0,760.0,58.0,2004-09-29 19:21:24.980000000,83.71486
731,2024-05-15 19:21:34.980000000,83.97423,47.702152,-122.41329,10.354544,,,,205.0,785.0,61.0,2004-09-29 19:21:34.980000000,83.79566
732,2024-05-15 19:21:44.980000000,83.95428,47.702152,-122.41329,10.298835,,,,187.0,848.0,61.0,2004-09-29 19:21:44.980000000,83.7757
733,2024-05-15 19:21:54.980999936,83.93432,47.702152,-122.41329,10.245049,,,,188.0,771.0,62.0,2004-09-29 19:21:54.980999936,83.756744
734,2024-05-15 19:22:04.980000000,83.95428,47.702152,-122.41329,10.191275,,,,207.0,737.0,61.0,2004-09-29 19:22:04.980000000,83.77373
735,2024-05-15 19:22:14.980000000,83.96425,47.702152,-122.41329,10.136993,,,,189.0,759.0,62.0,2004-09-29 19:22:14.980000000,83.78371
736,2024-05-15 19:22:24.980000000,83.96425,47.702152,-122.41329,10.065981,,,,203.0,894.0,63.0,2004-09-29 19:22:24.980000000,83.78767
737,2024-05-15 19:22:34.982000128,83.95428,47.702152,-122.41329,9.995458,,,,187.0,793.0,59.0,2004-09-29 19:22:34.982000128,83.77373
738,2024-05-15 19:22:44.980000000,83.96425,47.702152,-122.41329,9.924962,,,,270.0,745.0,59.0,2004-09-29 19:22:44.980000000,83.786674
739,2024-05-15 19:22:54.982000128,83.82457,47.702152,-122.41329,9.854438,,,,207.0,808.0,62.0,2004-09-29 19:22:54.982000128,83.646
740,2024-05-15 19:23:04.980000000,83.96425,47.702152,-122.41329,9.783942,,,,193.0,741.0,66.0,2004-09-29 19:23:04.980000000,83.78568
741,2024-05-15 19:23:13.785000064,83.91437,47.702152,-122.41329,9.723832,,,,187.0,887.0,58.0,2004-09-29 19:23:13.785000064,83.736786
742,2024-05-15 19:23:24.980999936,83.92435,47.702152,-122.41329,9.712252,,,,206.0,877.0,65.0,2004-09-29 19:23:24.980999936,83.74479
743,2024-05-15 19:23:37.846999936,83.82457,47.702152,-122.41329,9.697159,,,,198.0,974.0,58.0,2004-09-29 19:23:37.846999936,83.64502
744,2024-05-15 19:23:44.428999936,83.85451,47.702152,-122.41329,9.690013,,,,201.0,1223.0,61.0,2004-09-29 19:23:44.428999936,83.675934
745,2024-05-15 19:23:53.688000000,83.86448,47.702152,-122.41329,9.694732,,,,202.0,1028.0,68.0,2004-09-29 19:23:53.688000000,83.68888
746,2024-05-15 19:24:03.714999936,83.8146,47.702152,-122.41329,9.699399,,,,178.0,1139.0,61.0,2004-09-29 19:24:03.714999936,83.636024
747,2024-05-15 19:24:13.766999936,83.91437,47.702152,-122.41329,9.704079,,,,229.0,1181.0,60.0,2004-09-29 19:24:13.766999936,83.73481
748,2024-05-15 19:24:23.772000128,83.75473,47.702152,-122.41329,9.708735,,,,186.0,1117.0,60.0,2004-09-29 19:24:23.772000128,83.577156
749,2024-05-15 19:24:33.754000000,83.86448,47.702152,-122.41329,9.713383,,,,182.0,1217.0,58.0,2004-09-29 19:24:33.754000000,83.68591
750,2024-05-15 19:24:43.760999936,83.96425,47.702152,-122.41329,9.71804,,,,198.0,1269.0,58.0,2004-09-29 19:24:43.760999936,83.78568
751,2024-05-15 19:24:53.693000064,83.87446,47.702152,-122.41329,9.72742,,,,191.0,1401.0,72.0,2004-09-29 19:24:53.693000064,83.69589
752,2024-05-15 19:25:03.697000064,83.8146,47.702152,-122.41329,9.890851,,,,182.0,1539.0,61.0,2004-09-29 19:25:03.697000064,83.63405
753,2024-05-15 19:25:13.776999936,83.88444,47.702152,-122.41329,9.918448,,,,198.0,1482.0,62.0,2004-09-29 19:25:13.776999936,83.7029
