sg_data_point,time,depth,latitude,longitude,temperature,salinity,dissolved_oxygen_sat,PAR_470nm,particle_concentration_700nm,chlorophyll_695nm,dive_number,ctd_time,ctd_depth
9276,2044-12-27 17:37:07.160000128,690.27484,9.563469,-143.84119,6.469459,,,,,,674,2005-10-01 17:37:07.160000128,689.9341
9277,2044-12-27 17:37:47.160000128,693.1377,9.563495,-143.84122,7.281594,,,,,,674,2005-10-01 17:37:47.160000128,692.79694
9278,2044-12-27 17:38:27.161000064,695.9806,9.563519,-143.84125,8.019602,,,,,,674,2005-10-01 17:38:27.161000064,695.6424
9279,2044-12-27 17:39:07.162000000,698.9331,9.563543,-143.84128,7.7632594,,,,,,674,2005-10-01 17:39:07.162000000,698.59576
9280,2044-12-27 17:39:47.163000064,701.83575,9.563568,-143.84131,7.51214,,,,,,674,2005-10-01 17:39:47.163000064,701.5001
9281,2044-12-27 17:40:31.153000064,704.8381,9.563594,-143.84132,6.923026,,,,,,674,2005-10-01 17:40:31.153000064,704.4805
9282,2044-12-27 17:41:09.752000128,707.70074,9.563619,-143.84135,6.423281,,,,,,674,2005-10-01 17:41:09.752000128,707.3549
9283,2044-12-27 17:41:49.752000128,710.52344,9.563643,-143.84138,7.902285,,,,,,674,2005-10-01 17:41:49.752000128,710.17847
9284,2044-12-27 17:42:29.750999936,713.25635,9.563667,-143.84142,7.012016,,,,,,674,2005-10-01 17:42:29.750999936,712.9139
9285,2044-12-27 17:43:09.752000128,716.2186,9.563692,-143.84145,6.145423,,,,,,674,2005-10-01 17:43:09.752000128,715.87195
9286,2044-12-27 17:43:49.750999936,718.8916,9.563717,-143.84146,6.087285,,,,,,674,2005-10-01 17:43:49.750999936,718.5475
9287,2044-12-27 17:44:31.338000000,721.7541,9.563742,-143.84149,6.050682,,,,,,674,2005-10-01 17:44:31.338000000,721.4032
9288,2044-12-27 17:45:11.341000064,724.5367,9.5637665,-143.84152,5.980296,,,,,,674,2005-10-01 17:45:11.341000064,724.1833
9289,2044-12-27 17:45:52.810000000,727.3093,9.563791,-143.84155,5.9787216,,,,,,674,2005-10-01 17:45:52.810000000,726.95593
9290,2044-12-27 17:46:32.810000000,729.88245,9.563816,-143.84158,7.5737286,,,,,,674,2005-10-01 17:46:32.810000000,729.5349
9291,2044-12-27 17:47:12.810000000,732.6151,9.563841,-143.8416,7.2021,,,,,,674,2005-10-01 17:47:12.810000000,732.2667
9292,2044-12-27 17:47:52.812000000,735.228,9.563866,-143.84163,6.8407483,,,,,,674,2005-10-01 17:47:52.812000000,734.88135
9293,2044-12-27 17:48:32.811000064,737.9207,9.56389,-143.84166,5.9046955,,,,,,674,2005-10-01 17:48:32.811000064,737.57153
9294,2044-12-27 17:49:17.525000064,740.9924,9.563916,-143.84169,5.834682,,,,,,674,2005-10-01 17:49:17.525000064,740.6266
9295,2044-12-27 17:49:58.338000000,743.6152,9.563942,-143.84172,6.0469728,,,,,,674,2005-10-01 17:49:58.338000000,743.2576
9296,2044-12-27 17:50:38.338000000,746.2579,9.563967,-143.84175,6.253538,,,,,,674,2005-10-01 17:50:38.338000000,745.90533
9297,2044-12-27 17:51:18.336999936,748.9105,9.563992,-143.84177,6.541331,,,,,,674,2005-10-01 17:51:18.336999936,748.55884
9298,2044-12-27 17:51:58.338999936,751.633,9.564016,-143.8418,6.5694895,,,,,,674,2005-10-01 17:51:58.338999936,751.27875
9299,2044-12-27 17:52:38.336999936,754.4551,9.56404,-143.84183,6.239539,,,,,,674,2005-10-01 17:52:38.336999936,754.1034
9300,2044-12-27 17:53:23.280000000,757.5564,9.564067,-143.84186,5.873552,,,,,,674,2005-10-01 17:53:23.280000000,757.19305
9301,2044-12-27 17:54:03.280000000,760.41833,9.564093,-143.84189,5.7926335,,,,,,674,2005-10-01 17:54:03.280000000,760.0583
9302,2044-12-27 17:54:41.286999936,763.0309,9.5641165,-143.84192,5.8165045,,,,,,674,2005-10-01 17:54:41.286999936,762.6742
9303,2044-12-27 17:55:23.279000064,766.0423,9.564141,-143.84193,5.841961,,,,,,674,2005-10-01 17:55:23.279000064,765.7041
9304,2044-12-27 17:56:03.279000064,768.82434,9.564166,-143.84196,5.8662095,,,,,,674,2005-10-01 17:56:03.279000064,768.48785
9305,2044-12-27 17:56:43.279000064,771.5266,9.564191,-143.842,5.8904586,,,,,,674,2005-10-01 17:56:43.279000064,771.19006
9306,2044-12-27 17:57:23.280000000,774.5977,9.564216,-143.84203,5.916173,,,,,,674,2005-10-01 17:57:23.280000000,774.2612
9307,2044-12-27 17:58:03.280000000,777.58905,9.5642395,-143.84204,6.137171,,,,,,674,2005-10-01 17:58:03.280000000,777.2525
9308,2044-12-27 17:58:43.280999936,780.44073,9.564264,-143.84207,6.35671,,,,,,674,2005-10-01 17:58:43.280999936,780.1059
9309,2044-12-27 17:59:23.280000000,783.4519,9.564289,-143.8421,6.5683885,,,,,,674,2005-10-01 17:59:23.280000000,783.1179
9310,2044-12-27 18:00:03.280000000,786.4929,9.564314,-143.84213,5.739255,,,,,,674,2005-10-01 18:00:03.280000000,786.1573
9311,2044-12-27 18:00:43.280999936,789.4641,9.564338,-143.84216,5.6912236,,,,,,674,2005-10-01 18:00:43.280999936,789.12933
9312,2044-12-27 18:01:23.280000000,792.5649,9.564363,-143.84218,5.637396,,,,,,674,2005-10-01 18:01:23.280000000,792.23096
9313,2044-12-27 18:02:04.161000064,795.7055,9.564387,-143.84221,5.582663,,,,,,674,2005-10-01 18:02:04.161000064,795.3605
9314,2044-12-27 18:02:46.161000064,798.91583,9.564413,-143.84224,5.5673237,,,,,,674,2005-10-01 18:02:46.161000064,798.56915
9315,2044-12-27 18:03:26.161000064,801.89685,9.564438,-143.84227,5.811155,,,,,,674,2005-10-01 18:03:26.161000064,801.5561
9316,2044-12-27 18:04:06.160000128,805.0971,9.564463,-143.8423,5.905388,,,,,,674,2005-10-01 18:04:06.160000128,804.7589
9317,2044-12-27 18:04:46.160000128,808.17773,9.5644865,-143.84232,6.00073,,,,,,674,2005-10-01 18:04:46.160000128,807.837
9318,2044-12-27 18:05:26.162000000,811.29816,9.564511,-143.84235,6.096077,,,,,,674,2005-10-01 18:05:26.162000000,810.95825
9319,2044-12-27 18:06:06.163000064,814.48834,9.564536,-143.84238,6.1858473,,,,,,674,2005-10-01 18:06:06.163000064,814.1501
9320,2044-12-27 18:06:48.042000000,817.8579,9.564561,-143.8424,5.5236974,,,,,,674,2005-10-01 18:06:48.042000000,817.50116
9321,2044-12-27 18:07:30.573999872,821.01807,9.564587,-143.84244,5.426215,,,,,,674,2005-10-01 18:07:30.573999872,820.6697
9322,2044-12-27 18:08:10.573999872,824.0187,9.564612,-143.84247,5.4571934,,,,,,674,2005-10-01 18:08:10.573999872,823.67535
9323,2044-12-27 18:08:50.573999872,826.93945,9.564637,-143.84248,5.9665565,,,,,,674,2005-10-01 18:08:50.573999872,826.5945
9324,2044-12-27 18:09:30.573999872,829.94,9.564661,-143.84251,6.461296,,,,,,674,2005-10-01 18:09:30.573999872,829.5967
9325,2044-12-27 18:10:10.573999872,833.04016,9.564686,-143.84254,5.492547,,,,,,674,2005-10-01 18:10:10.573999872,832.69434
9326,2044-12-27 18:10:52.338000000,836.04065,9.564711,-143.84258,5.441864,,,,,,674,2005-10-01 18:10:52.338000000,835.6839
9327,2044-12-27 18:11:32.336999936,838.9015,9.564736,-143.8426,5.4388666,,,,,,674,2005-10-01 18:11:32.336999936,838.5506
9328,2044-12-27 18:12:14.395999872,841.84204,9.564761,-143.84262,5.435297,,,,,,674,2005-10-01 18:12:14.395999872,841.4878
9329,2044-12-27 18:12:54.395999872,844.7626,9.564786,-143.84265,5.4349737,,,,,,674,2005-10-01 18:12:54.395999872,844.41254
9330,2044-12-27 18:13:34.395999872,847.5336,9.564811,-143.84268,5.8441467,,,,,,674,2005-10-01 18:13:34.395999872,847.1844
9331,2044-12-27 18:14:14.397000064,850.47406,9.564836,-143.84271,6.247495,,,,,,674,2005-10-01 18:14:14.397000064,850.12317
9332,2044-12-27 18:14:54.395999872,853.1154,9.564859,-143.84274,6.282386,,,,,,674,2005-10-01 18:14:54.395999872,852.7654
9333,2044-12-27 18:15:34.395999872,855.98596,9.564884,-143.84276,6.320041,,,,,,674,2005-10-01 18:15:34.395999872,855.6343
9334,2044-12-27 18:16:14.398000000,858.63727,9.564909,-143.84279,6.357698,,,,,,674,2005-10-01 18:16:14.398000000,858.2889
9335,2044-12-27 18:16:54.397000064,861.23865,9.564934,-143.84282,6.3879766,,,,,,674,2005-10-01 18:16:54.397000064,860.8886
9336,2044-12-27 18:17:34.395999872,864.00946,9.564958,-143.84285,5.4401536,,,,,,674,2005-10-01 18:17:34.395999872,863.6602
9337,2044-12-27 18:18:14.395999872,866.8001,9.564982,-143.84288,5.207102,,,,,,674,2005-10-01 18:18:14.395999872,866.4492
9338,2044-12-27 18:18:56.796000000,869.81006,9.565007,-143.8429,5.1357455,,,,,,674,2005-10-01 18:18:56.796000000,869.4467
9339,2044-12-27 18:19:38.868999936,872.511,9.565034,-143.84293,5.1244984,,,,,,674,2005-10-01 18:19:38.868999936,872.17535
9340,2044-12-27 18:20:18.868999936,875.21185,9.565059,-143.84296,5.1320167,,,,,,674,2005-10-01 18:20:18.868999936,874.8762
9341,2044-12-27 18:20:58.869999872,877.7233,9.5650835,-143.84299,5.1393914,,,,,,674,2005-10-01 18:20:58.869999872,877.38684
9342,2044-12-27 18:21:38.869999872,880.43414,9.565107,-143.84302,5.1467667,,,,,,674,2005-10-01 18:21:38.869999872,880.1011
9343,2044-12-27 18:22:18.869999872,882.9854,9.565132,-143.84303,5.1541414,,,,,,674,2005-10-01 18:22:18.869999872,882.65063
9344,2044-12-27 18:23:04.928999936,886.10474,9.565159,-143.84306,5.1626334,,,,,,674,2005-10-01 18:23:04.928999936,885.7614
9345,2044-12-27 18:23:45.397000064,888.62604,9.565186,-143.8431,5.1700945,,,,,,674,2005-10-01 18:23:45.397000064,888.287
9346,2044-12-27 18:24:26.928999936,891.3068,9.56521,-143.84312,5.177752,,,,,,674,2005-10-01 18:24:26.928999936,890.9635
9347,2044-12-27 18:25:06.928000000,894.1669,9.565235,-143.84315,5.1851335,,,,,,674,2005-10-01 18:25:06.928000000,893.8278
9348,2044-12-27 18:25:46.928999936,896.6582,9.56526,-143.84319,5.1933775,,,,,,674,2005-10-01 18:25:46.928999936,896.3183
9349,2044-12-27 18:26:26.928000000,899.3488,9.565285,-143.84322,5.2016153,,,,,,674,2005-10-01 18:26:26.928000000,899.00977
9350,2044-12-27 18:27:06.928999936,902.0494,9.565309,-143.84323,5.209853,,,,,,674,2005-10-01 18:27:06.928999936,901.7095
9351,2044-12-27 18:27:46.928000000,904.92926,9.565333,-143.84326,5.2180905,,,,,,674,2005-10-01 18:27:46.928000000,904.58936
9352,2044-12-27 18:28:26.928000000,907.58984,9.565358,-143.84329,5.2263284,,,,,,674,2005-10-01 18:28:26.928000000,907.2482
9353,2044-12-27 18:29:06.928999936,910.1408,9.565383,-143.84332,5.2345667,,,,,,674,2005-10-01 18:29:06.928999936,909.80176
9354,2044-12-27 18:29:46.928000000,912.7416,9.565407,-143.84334,5.2428594,,,,,,674,2005-10-01 18:29:46.928000000,912.4025
9355,2044-12-27 18:30:26.928999936,915.3224,9.565432,-143.84337,5.2556934,,,,,,674,2005-10-01 18:30:26.928999936,914.9833
9356,2044-12-27 18:31:11.514000000,918.42126,9.565457,-143.8434,4.869725,,,,,,674,2005-10-01 18:31:11.514000000,918.0645
9357,2044-12-27 18:31:52.338000000,921.03186,9.565484,-143.84343,4.8571463,,,,,,674,2005-10-01 18:31:52.338000000,920.6852
9358,2044-12-27 18:32:32.339999872,923.7321,9.565509,-143.84346,5.1852217,,,,,,674,2005-10-01 18:32:32.339999872,923.388
9359,2044-12-27 18:33:12.336999936,926.42236,9.565533,-143.84349,5.98132,,,,,,674,2005-10-01 18:33:12.336999936,926.0791
9360,2044-12-27 18:33:52.338000000,929.15247,9.5655575,-143.8435,5.433342,,,,,,674,2005-10-01 18:33:52.338000000,928.8083
9361,2044-12-27 18:34:32.336999936,931.82275,9.565582,-143.84354,4.898806,,,,,,674,2005-10-01 18:34:32.336999936,931.482
9362,2044-12-27 18:35:14.102000000,934.5228,9.565607,-143.84357,4.799188,,,,,,674,2005-10-01 18:35:14.102000000,934.16943
9363,2044-12-27 18:35:54.102999936,937.27277,9.565632,-143.8436,4.785997,,,,,,674,2005-10-01 18:35:54.102999936,936.9235
9364,2044-12-27 18:36:34.138999936,939.923,9.565657,-143.84363,4.788295,,,,,,674,2005-10-01 18:36:34.138999936,939.57043
9365,2044-12-27 18:37:14.102000000,942.623,9.565681,-143.84364,5.827176,,,,,,674,2005-10-01 18:37:14.102000000,942.27045
9366,2044-12-27 18:37:54.101000064,945.3927,9.565705,-143.84367,5.6935925,,,,,,674,2005-10-01 18:37:54.101000064,945.0435
9367,2044-12-27 18:38:34.101000064,948.2122,9.56573,-143.8437,5.568744,,,,,,674,2005-10-01 18:38:34.101000064,947.863
9368,2044-12-27 18:39:14.101000064,951.0317,9.565755,-143.84373,5.4438953,,,,,,674,2005-10-01 18:39:14.101000064,950.6833
9369,2044-12-27 18:39:54.101000064,953.7913,9.56578,-143.84377,5.3157024,,,,,,674,2005-10-01 18:39:54.101000064,953.44293
9370,2044-12-27 18:40:39.667000064,956.95935,9.565805,-143.84378,4.6971498,,,,,,674,2005-10-01 18:40:39.667000064,956.5952
9371,2044-12-27 18:41:19.102000000,959.44995,9.565831,-143.84381,4.6638126,,,,,,674,2005-10-01 18:41:19.102000000,959.11774
9372,2044-12-27 18:41:59.101000064,962.1198,9.565856,-143.84384,4.6889443,,,,,,674,2005-10-01 18:41:59.101000064,961.7842
9373,2044-12-27 18:42:39.102000000,964.8594,9.565881,-143.84387,4.687815,,,,,,674,2005-10-01 18:42:39.102000000,964.52545
9374,2044-12-27 18:43:19.101000064,967.6388,9.565905,-143.8439,4.686855,,,,,,674,2005-10-01 18:43:19.101000064,967.3057
9375,2044-12-27 18:43:59.102000000,970.4978,9.565929,-143.84392,4.682546,,,,,,674,2005-10-01 18:43:59.102000000,970.1682
9376,2044-12-27 18:44:41.220999936,973.19745,9.565954,-143.84395,4.678021,,,,,,674,2005-10-01 18:44:41.220999936,972.8525
9377,2044-12-27 18:45:21.634000000,975.99664,9.56598,-143.84398,4.6715755,,,,,,674,2005-10-01 18:45:21.634000000,975.65674
9378,2044-12-27 18:46:04.395999872,979.09467,9.566006,-143.84401,4.664772,,,,,,674,2005-10-01 18:46:04.395999872,978.7539
9379,2044-12-27 18:46:44.395999872,981.7643,9.5660305,-143.84404,4.658632,,,,,,674,2005-10-01 18:46:44.395999872,981.4261
9380,2044-12-27 18:47:24.395999872,984.54346,9.566055,-143.84407,4.682337,,,,,,674,2005-10-01 18:47:24.395999872,984.2069
9381,2044-12-27 18:48:04.395999872,987.41223,9.56608,-143.84409,4.7058177,,,,,,674,2005-10-01 18:48:04.395999872,987.0757
9382,2044-12-27 18:48:44.394999936,990.33075,9.566105,-143.84412,4.729298,,,,,,674,2005-10-01 18:48:44.394999936,989.99426
9383,2044-12-27 18:49:23.115000064,992.48224,9.566129,-143.84415,4.7520275,,,,,,674,2005-10-01 18:49:23.115000064,992.35986
9384,2044-12-27 18:50:03.078999936,994.33496,9.566153,-143.84418,4.7754874,,,,,,674,2005-10-01 18:50:03.078999936,994.1883
9385,2044-12-27 18:50:43.211999872,995.6597,9.566177,-143.84421,4.7983565,,,,,,674,2005-10-01 18:50:43.211999872,995.5546
9386,2044-12-27 18:51:42.573999872,995.4804,9.566208,-143.84424,4.7183337,,,,,,674,2005-10-01 18:51:42.573999872,995.54785
9387,2044-12-27 18:52:05.236999936,994.71344,9.566233,-143.84427,4.6868415,,,,,,674,2005-10-01 18:52:05.236999936,994.8473
9388,2044-12-27 18:52:43.154000000,992.801,9.566252,-143.84428,4.523726,,,,,,674,2005-10-01 18:52:43.154000000,992.94995
9389,2044-12-27 18:53:23.098000000,990.022,9.566276,-143.84431,4.533851,,,,,,674,2005-10-01 18:53:23.098000000,990.1608
9390,2044-12-27 18:54:03.165999872,986.8245,9.566299,-143.84433,4.5486646,,,,,,674,2005-10-01 18:54:03.165999872,986.97546
9391,2044-12-27 18:54:44.395999872,983.33813,9.566325,-143.84436,4.5570045,,,,,,674,2005-10-01 18:54:44.395999872,983.36005
9392,2044-12-27 18:55:24.397000064,979.6724,9.56635,-143.84439,4.561041,,,,,,674,2005-10-01 18:55:24.397000064,979.69434
9393,2044-12-27 18:56:04.395999872,976.2357,9.566374,-143.84442,4.568513,,,,,,674,2005-10-01 18:56:04.395999872,976.26074
9394,2044-12-27 18:56:44.397000064,972.7193,9.566399,-143.84445,4.601767,,,,,,674,2005-10-01 18:56:44.397000064,972.7402
9395,2044-12-27 18:57:24.395999872,969.2825,9.566423,-143.84447,4.6136146,,,,,,674,2005-10-01 18:57:24.395999872,969.30237
9396,2044-12-27 18:58:03.154999936,965.44714,9.566447,-143.8445,4.6277547,,,,,,674,2005-10-01 18:58:03.154999936,965.45874
9397,2044-12-27 18:58:47.986999936,961.09375,9.566473,-143.84453,4.63634,,,,,,674,2005-10-01 18:58:47.986999936,961.11566
9398,2044-12-27 18:59:26.727999872,957.1686,9.566499,-143.84456,4.6479726,,,,,,674,2005-10-01 18:59:26.727999872,957.3055
9399,2044-12-27 19:00:07.987999872,953.1537,9.566524,-143.84459,4.674459,,,,,,674,2005-10-01 19:00:07.987999872,953.1653
9400,2044-12-27 19:00:47.986999936,949.11884,9.566548,-143.84462,4.679906,,,,,,674,2005-10-01 19:00:47.986999936,949.1283
9401,2044-12-27 19:01:27.989000064,945.10376,9.566572,-143.84464,4.7113943,,,,,,674,2005-10-01 19:01:27.989000064,945.1164
9402,2044-12-27 19:02:07.987999872,941.20825,9.566597,-143.84467,4.7202806,,,,,,674,2005-10-01 19:02:07.987999872,941.21875
9403,2044-12-27 19:02:47.986999936,937.13324,9.566622,-143.8447,4.7403536,,,,,,674,2005-10-01 19:02:47.986999936,937.1438
9404,2044-12-27 19:03:29.868999936,932.80914,9.566647,-143.84473,4.762475,,,,,,674,2005-10-01 19:03:29.868999936,932.8321
9405,2044-12-27 19:04:11.753000064,929.0628,9.566672,-143.84476,4.7743735,,,,,,674,2005-10-01 19:04:11.753000064,929.0671
9406,2044-12-27 19:04:51.752000128,925.0075,9.566697,-143.84477,4.799425,,,,,,674,2005-10-01 19:04:51.752000128,925.0025
9407,2044-12-27 19:05:31.752000128,921.0418,9.566722,-143.8448,4.8049903,,,,,,674,2005-10-01 19:05:31.752000128,921.0399
9408,2044-12-27 19:06:11.750999936,917.2156,9.566747,-143.84483,4.825127,,,,,,674,2005-10-01 19:06:11.750999936,917.21265
9409,2044-12-27 19:06:51.752000128,913.3893,9.5667715,-143.84486,4.8451486,,,,,,674,2005-10-01 19:06:51.752000128,913.3863
9410,2044-12-27 19:07:32.162000000,909.3436,9.566795,-143.8449,4.8636537,,,,,,674,2005-10-01 19:07:32.162000000,909.3542
9411,2044-12-27 19:08:12.162000000,905.3079,9.56682,-143.84491,4.880593,,,,,,674,2005-10-01 19:08:12.162000000,905.32153
9412,2044-12-27 19:08:48.162000000,901.87,9.566844,-143.84494,4.8895555,,,,,,674,2005-10-01 19:08:48.162000000,901.8712
9413,2044-12-27 19:09:28.160000128,897.95374,9.566867,-143.84497,4.9007134,,,,,,674,2005-10-01 19:09:28.160000128,897.95386
9414,2044-12-27 19:10:08.160000128,894.08716,9.566892,-143.845,4.9244366,,,,,,674,2005-10-01 19:10:08.160000128,894.0925
9415,2044-12-27 19:10:48.160000128,890.1907,9.566916,-143.84502,4.944776,,,,,,674,2005-10-01 19:10:48.160000128,890.19183
9416,2044-12-27 19:11:28.158999936,886.2542,9.56694,-143.84505,4.9775286,,,,,,674,2005-10-01 19:11:28.158999936,886.2523
9417,2044-12-27 19:12:08.162000000,882.41736,9.566965,-143.84508,5.0019746,,,,,,674,2005-10-01 19:12:08.162000000,882.41547
9418,2044-12-27 19:12:48.161000064,878.6502,9.56699,-143.84511,5.02074,,,,,,674,2005-10-01 19:12:48.161000064,878.6483
9419,2044-12-27 19:13:28.158999936,874.584,9.567014,-143.84512,5.0439196,,,,,,674,2005-10-01 19:13:28.158999936,874.579
9420,2044-12-27 19:14:08.158999936,870.8864,9.567039,-143.84515,5.0572968,,,,,,674,2005-10-01 19:14:08.158999936,870.88556
9421,2044-12-27 19:14:48.158999936,866.9098,9.567063,-143.84518,5.0870614,,,,,,674,2005-10-01 19:14:48.158999936,866.9047
9422,2044-12-27 19:15:28.158999936,863.1523,9.567088,-143.84521,5.102738,,,,,,674,2005-10-01 19:15:28.158999936,863.1535
9423,2044-12-27 19:16:08.160000128,859.33496,9.567112,-143.84525,5.1246147,,,,,,674,2005-10-01 19:16:08.160000128,859.33405
9424,2044-12-27 19:16:48.160000128,855.4079,9.567137,-143.84526,5.1593165,,,,,,674,2005-10-01 19:16:48.160000128,855.4039
9425,2044-12-27 19:17:28.158999936,851.63025,9.567162,-143.84529,5.1723013,,,,,,674,2005-10-01 19:17:28.158999936,851.6273
9426,2044-12-27 19:18:08.158999936,847.6931,9.567185,-143.84532,5.177452,,,,,,674,2005-10-01 19:18:08.158999936,847.6901
9427,2044-12-27 19:18:48.162000000,843.7957,9.56721,-143.84535,5.192943,,,,,,674,2005-10-01 19:18:48.162000000,843.78864
9428,2044-12-27 19:19:28.158999936,839.89825,9.567235,-143.84538,5.20554,,,,,,674,2005-10-01 19:19:28.158999936,839.89325
9429,2044-12-27 19:20:08.158999936,836.00073,9.56726,-143.8454,5.2311726,,,,,,674,2005-10-01 19:20:08.158999936,835.9947
9430,2044-12-27 19:20:48.161000064,832.2228,9.567284,-143.84543,5.250736,,,,,,674,2005-10-01 19:20:48.161000064,832.2136
9431,2044-12-27 19:21:28.158999936,828.38495,9.567308,-143.84546,5.2740602,,,,,,674,2005-10-01 19:21:28.158999936,828.37573
9432,2044-12-27 19:22:09.338000000,824.4672,9.567333,-143.84549,5.3112297,,,,,,674,2005-10-01 19:22:09.338000000,824.46533
9433,2044-12-27 19:22:49.073999872,820.52954,9.567358,-143.8455,5.335974,,,,,,674,2005-10-01 19:22:49.073999872,820.5266
9434,2044-12-27 19:23:29.750999936,816.6317,9.567383,-143.84554,5.3670244,,,,,,674,2005-10-01 19:23:29.750999936,816.6277
9435,2044-12-27 19:24:09.750000000,812.75366,9.567408,-143.84557,5.3973293,,,,,,674,2005-10-01 19:24:09.750000000,812.74347
9436,2044-12-27 19:24:49.752000128,808.82574,9.567432,-143.8456,5.4227614,,,,,,674,2005-10-01 19:24:49.752000128,808.8186
9437,2044-12-27 19:25:29.753000064,804.9874,9.567456,-143.84563,5.4385886,,,,,,674,2005-10-01 19:25:29.753000064,804.97723
9438,2044-12-27 19:26:09.752000128,801.06934,9.567481,-143.84564,5.4564247,,,,,,674,2005-10-01 19:26:09.752000128,801.0602
9439,2044-12-27 19:26:49.752000128,797.19104,9.567506,-143.84567,5.476854,,,,,,674,2005-10-01 19:26:49.752000128,797.1798
9440,2044-12-27 19:27:29.750000000,793.3725,9.56753,-143.8457,5.4991274,,,,,,674,2005-10-01 19:27:29.750000000,793.3612
9441,2044-12-27 19:28:09.753000064,789.39435,9.567554,-143.84573,5.5148497,,,,,,674,2005-10-01 19:28:09.753000064,789.38513
9442,2044-12-27 19:28:49.750999936,785.5457,9.567579,-143.84576,5.5341277,,,,,,674,2005-10-01 19:28:49.750999936,785.53656
