sg_data_point,time,depth_corrected,latitude,longitude,temperature,salinity,dissolved_oxygen,instrument_dissolved_oxygen,PAR_470nm,particle_concentration_700nm,chlorophyll_695nm,ctd_time,ctd_depth
702,2024-05-31 18:04:35.118999936,61.517994,47.499542,-122.4921,10.250762,29.627468,224.48143,237.47522,281.0,99.0,89.0,2004-10-15 18:04:35.118999936,54.324577
703,2024-05-31 18:04:45.118999936,59.512264,47.499577,-122.49211,10.259013,29.62319,224.72519,237.76863,322.0,101.0,90.0,2004-10-15 18:04:45.118999936,52.31185
704,2024-05-31 18:04:53.563999872,57.81586,47.499607,-122.49212,10.274686,29.61207,225.00404,238.13449,299.0,102.0,102.0,2004-10-15 18:04:53.563999872,50.598366
705,2024-05-31 18:05:05.118999936,55.78016,47.499638,-122.492134,10.308466,29.592096,225.1423,238.5156,283.0,98.0,90.0,2004-10-15 18:05:05.118999936,48.53427
706,2024-05-31 18:05:15.118000000,53.953995,47.49967,-122.49215,10.353294,29.568619,225.49641,239.00105,302.0,100.0,98.0,2004-10-15 18:05:15.118000000,46.715233
707,2024-05-31 18:05:25.118999936,52.257545,47.4997,-122.49217,10.3765545,29.55799,226.27594,239.76534,273.0,97.0,99.0,2004-10-15 18:05:25.118999936,45.018784
708,2024-05-31 18:05:35.119999872,50.19185,47.499725,-122.492195,10.478478,29.510065,226.61047,240.6718,342.0,109.0,106.0,2004-10-15 18:05:35.119999872,42.94698
709,2024-05-31 18:05:45.119999872,48.3357,47.49975,-122.49222,10.507412,29.495317,228.27802,242.00716,396.0,105.0,107.0,2004-10-15 18:05:45.119999872,41.084713
710,2024-05-31 18:05:55.118000000,46.469555,47.499775,-122.49224,10.509993,29.49516,230.18933,243.75963,319.0,101.0,120.0,2004-10-15 18:05:55.118000000,39.226723
711,2024-05-31 18:06:05.118000000,44.703186,47.499798,-122.49227,10.512005,29.493742,231.70903,245.24197,323.0,103.0,119.0,2004-10-15 18:06:05.118000000,37.452198
712,2024-05-31 18:06:15.118000000,43.066536,47.49982,-122.4923,10.511556,29.49332,232.93872,246.48338,330.0,100.0,121.0,2004-10-15 18:06:15.118000000,35.81759
713,2024-05-31 18:06:25.118999936,41.37998,47.499844,-122.492325,10.511579,29.494825,233.91808,247.44469,307.0,100.0,109.0,2004-10-15 18:06:25.118999936,34.133068
714,2024-05-31 18:06:35.118000000,39.623543,47.499863,-122.492355,10.5119295,29.494347,234.4974,248.0551,334.0,101.0,103.0,2004-10-15 18:06:35.118000000,32.373577
715,2024-05-31 18:06:45.118000000,37.897034,47.49988,-122.49239,10.510783,29.494585,235.01495,248.55095,342.0,104.0,109.0,2004-10-15 18:06:45.118000000,30.645025
716,2024-05-31 18:06:55.119999872,36.15055,47.4999,-122.492424,10.511613,29.494532,235.51477,249.06618,292.0,101.0,101.0,2004-10-15 18:06:55.119999872,28.904665
717,2024-05-31 18:07:07.947000064,33.855152,47.499924,-122.49246,10.51268,29.49337,235.72092,249.3076,327.0,103.0,108.0,2004-10-15 18:07:07.947000064,26.629578
718,2024-05-31 18:07:18.765000064,31.849152,47.499947,-122.4925,10.5173855,29.491125,236.0891,249.71347,268.0,97.0,119.0,2004-10-15 18:07:18.765000064,24.635689
719,2024-05-31 18:07:28.766000000,29.912994,47.499966,-122.49253,10.519641,29.490494,236.344,249.98009,316.0,100.0,115.0,2004-10-15 18:07:28.766000000,22.69953
720,2024-05-31 18:07:38.765000064,27.996777,47.49999,-122.49256,10.515431,29.491724,236.62115,250.20238,318.0,103.0,105.0,2004-10-15 18:07:38.765000064,20.777266
721,2024-05-31 18:07:48.765000064,25.950796,47.500015,-122.49259,10.519674,29.490849,236.7595,250.40155,290.0,99.0,114.0,2004-10-15 18:07:48.765000064,18.741358
722,2024-05-31 18:07:54.232000128,24.852945,47.500034,-122.492615,10.520231,29.48971,236.8447,250.46945,322.0,102.0,111.0,2004-10-15 18:07:54.232000128,17.63545
723,2024-05-31 18:07:59.441999872,23.79501,47.50005,-122.49262,10.522423,29.488558,236.89474,250.54712,311.0,101.0,104.0,2004-10-15 18:07:59.441999872,16.583559
724,2024-05-31 18:08:04.421999872,22.816914,47.500065,-122.49264,10.523925,29.487898,237.00969,250.66238,340.0,101.0,111.0,2004-10-15 18:08:04.421999872,15.599421
725,2024-05-31 18:08:09.402000000,21.878736,47.50008,-122.492645,10.525291,29.488113,237.08598,250.73723,312.0,102.0,122.0,2004-10-15 18:08:09.402000000,14.664266
726,2024-05-31 18:08:14.401000064,20.780863,47.50009,-122.49266,10.526964,29.487017,237.16028,250.81227,303.0,100.0,115.0,2004-10-15 18:08:14.401000064,13.5674
727,2024-05-31 18:08:19.404000000,19.77281,47.50011,-122.49267,10.527281,29.486269,237.28706,250.95468,287.0,101.0,115.0,2004-10-15 18:08:19.404000000,12.55834
728,2024-05-31 18:08:24.375000064,18.794695,47.500126,-122.492676,10.528141,29.486351,237.3099,250.96132,377.0,110.0,136.0,2004-10-15 18:08:24.375000064,11.580225
729,2024-05-31 18:08:29.408000000,17.806593,47.50014,-122.49268,10.536696,29.482466,237.38019,251.1198,363.0,103.0,115.0,2004-10-15 18:08:29.408000000,10.591117
730,2024-05-31 18:08:34.381000064,16.72866,47.500156,-122.49269,10.540757,29.48002,237.49191,251.26822,288.0,100.0,113.0,2004-10-15 18:08:34.381000064,9.513183
731,2024-05-31 18:08:39.375999872,15.660702,47.50017,-122.4927,10.542264,29.479004,237.58759,251.29259,320.0,103.0,126.0,2004-10-15 18:08:39.375999872,8.441191
732,2024-05-31 18:08:44.394000000,14.652624,47.50019,-122.4927,10.54271,29.478127,237.73315,251.4133,326.0,104.0,138.0,2004-10-15 18:08:44.394000000,7.4351306
733,2024-05-31 18:08:49.375000064,13.594636,47.500206,-122.49271,10.543164,29.4784,237.93506,251.6147,303.0,102.0,122.0,2004-10-15 18:08:49.375000064,6.3811736
734,2024-05-31 18:08:58.986000000,11.468662,47.500233,-122.49271,10.564146,29.468664,237.98126,251.86484,316.0,102.0,119.0,2004-10-15 18:08:58.986000000,4.2430873
735,2024-05-31 18:09:08.948999936,9.632123,47.500267,-122.49271,10.566988,29.468021,238.40968,252.197,309.0,100.0,134.0,2004-10-15 18:09:08.948999936,2.3719344
736,2024-05-31 18:09:15.325000064,8.444352,47.500294,-122.49271,10.577807,29.462982,238.63487,252.49539,314.0,103.0,122.0,2004-10-15 18:09:15.325000064,1.170833
737,2024-05-31 18:09:20.526999936,7.5959396,47.500313,-122.49271,10.596038,,,,318.0,103.0,138.0,2004-10-15 18:09:20.526999936,0.31110764
738,2024-05-31 18:21:08.601000064,0.0,47.500767,-122.4925,10.909253,,,,289.0,98.0,80.0,2004-10-15 18:21:08.601000064,-8.978254
739,2024-05-31 18:21:13.005000064,0.039927483,47.500767,-122.49249,10.908015,,,,256.0,99.0,176.0,2004-10-15 18:21:13.005000064,-8.938718
740,2024-05-31 18:21:17.882999936,-0.07985401,47.500774,-122.49249,10.906644,,,,161.0,105.0,34.0,2004-10-15 18:21:17.882999936,-9.057912
741,2024-05-31 18:21:23.660000128,-0.019963264,47.500782,-122.492485,10.90502,,,,249.0,94.0,56.0,2004-10-15 18:21:23.660000128,-8.997967
742,2024-05-31 18:21:28.053999872,0.029945374,47.50079,-122.492485,10.90409,,,,149.0,99.0,-80.0,2004-10-15 18:21:28.053999872,-8.948826
743,2024-05-31 18:21:33.660000128,0.0,47.500797,-122.49248,10.9076605,,,,132.0,100.0,254.0,2004-10-15 18:21:33.660000128,-8.978803
744,2024-05-31 18:21:39.392000000,-0.12976265,47.50081,-122.49247,10.907531,,,,203.0,83.0,112.0,2004-10-15 18:21:39.392000000,-9.107923
745,2024-05-31 18:21:44.546999936,0.0,47.500816,-122.49247,10.907579,,,,130.0,93.0,65.0,2004-10-15 18:21:44.546999936,-8.978806
746,2024-05-31 18:21:49.569000064,-0.059890747,47.500824,-122.49246,10.907627,,,,7.0,91.0,154.0,2004-10-15 18:21:49.569000064,-9.038704
747,2024-05-31 18:21:54.591000064,-0.07985401,47.50083,-122.49246,10.90766,,,,366.0,73.0,522.0,2004-10-15 18:21:54.591000064,-9.0538435
748,2024-05-31 18:21:59.589999872,-0.049908638,47.50084,-122.492455,10.907504,,,,291.0,99.0,111.0,2004-10-15 18:21:59.589999872,-9.028665
749,2024-05-31 18:22:04.561000064,-0.019963264,47.500847,-122.492455,10.9083,,,,277.0,94.0,-100.0,2004-10-15 18:22:04.561000064,-8.998769
750,2024-05-31 18:22:11.865000064,0.069872856,47.500854,-122.49245,10.909388,,,,261.0,95.0,104.0,2004-10-15 18:22:11.865000064,-8.908426
751,2024-05-31 18:22:17.921999872,0.069872856,47.500866,-122.49244,10.910224,,,,281.0,104.0,155.0,2004-10-15 18:22:17.921999872,-8.908697
752,2024-05-31 18:22:25.634999936,0.08983612,47.500874,-122.49244,10.909822,,,,186.0,97.0,41.0,2004-10-15 18:22:25.634999936,-8.888987
753,2024-05-31 18:22:31.674000000,0.109799385,47.500885,-122.49243,10.909548,,,,279.0,98.0,61.0,2004-10-15 18:22:31.674000000,-8.867865
754,2024-05-31 18:22:37.711999872,0.119781494,47.500896,-122.492424,10.909273,,,,195.0,94.0,-94.0,2004-10-15 18:22:37.711999872,-8.858293
755,2024-05-31 18:22:43.724999936,0.109799385,47.500904,-122.49242,10.908923,,,,293.0,96.0,82.0,2004-10-15 18:22:43.724999936,-8.868555
756,2024-05-31 18:22:51.688000000,0.029945374,47.500916,-122.49242,10.906855,,,,294.0,98.0,185.0,2004-10-15 18:22:51.688000000,-8.948074
757,2024-05-31 18:22:57.752000128,0.21959877,47.500923,-122.49241,10.908931,,,,302.0,101.0,77.0,2004-10-15 18:22:57.752000128,-8.757326
758,2024-05-31 18:23:03.793999872,0.20961666,47.500935,-122.4924,10.917161,,,,346.0,102.0,68.0,2004-10-15 18:23:03.793999872,-8.76575
759,2024-05-31 18:23:09.805000064,0.43919706,47.500942,-122.4924,10.918662,,,,383.0,100.0,387.0,2004-10-15 18:23:09.805000064,-8.535091
760,2024-05-31 18:23:15.838000000,0.46914196,47.500954,-122.49239,10.917693,,,,213.0,94.0,-13.0,2004-10-15 18:23:15.838000000,-8.504484
761,2024-05-31 18:23:21.871000064,0.46914196,47.50096,-122.492386,10.916863,,,,188.0,95.0,103.0,2004-10-15 18:23:21.871000064,-8.503025
762,2024-05-31 18:23:27.904000000,0.49908733,47.50097,-122.492386,10.916033,,,,318.0,95.0,177.0,2004-10-15 18:23:27.904000000,-8.475577
763,2024-05-31 18:23:33.940000000,0.6987219,47.50098,-122.49238,10.912925,,,,323.0,97.0,107.0,2004-10-15 18:23:33.940000000,-8.274198
764,2024-05-31 18:23:39.980000000,1.0081549,47.500988,-122.49237,10.8640375,,,,298.0,101.0,66.0,2004-10-15 18:23:39.980000000,-7.962885
765,2024-05-31 18:23:46.016000000,1.4074225,47.501,-122.49237,10.820276,,,,251.0,97.0,124.0,2004-10-15 18:23:46.016000000,-7.562758
766,2024-05-31 18:23:52.048000128,1.8066897,47.501007,-122.49236,10.799904,,,,241.0,97.0,109.0,2004-10-15 18:23:52.048000128,-7.1616387
767,2024-05-31 18:23:58.086000000,2.3057728,47.501015,-122.492355,10.674815,,,,300.0,101.0,102.0,2004-10-15 18:23:58.086000000,-6.662556
768,2024-05-31 18:24:09.881000064,4.2322206,47.50103,-122.49235,10.612108,,,,343.0,104.0,142.0,2004-10-15 18:24:09.881000064,-4.7364926
769,2024-05-31 18:24:16.138999936,5.9390583,47.50104,-122.49234,10.606589,,,,314.0,102.0,142.0,2004-10-15 18:24:16.138999936,-3.0386693
770,2024-05-31 18:24:22.487999872,7.875453,47.501053,-122.49234,10.588299,,,,300.0,102.0,174.0,2004-10-15 18:24:22.487999872,-1.0883384
771,2024-05-31 18:24:30.704000000,10.231043,47.501064,-122.49233,10.571003,,,,288.0,98.0,136.0,2004-10-15 18:24:30.704000000,1.3591939
772,2024-05-31 18:24:35.880000128,11.299034,47.50108,-122.492325,10.550332,29.48849,252.05777,265.16876,309.0,100.0,126.0,2004-10-15 18:24:35.880000128,2.4660926
773,2024-05-31 18:24:40.895999872,12.287171,47.5011,-122.49231,10.547304,29.487707,250.93298,264.18567,302.0,101.0,135.0,2004-10-15 18:24:40.895999872,3.4731
774,2024-05-31 18:24:45.852000000,13.195454,47.501114,-122.4923,10.544138,29.48737,249.68994,263.03268,267.0,97.0,126.0,2004-10-15 18:24:45.852000000,4.3900785
775,2024-05-31 18:24:50.878000000,14.083771,47.501133,-122.49229,10.538836,29.488855,248.76033,262.1416,302.0,100.0,149.0,2004-10-15 18:24:50.878000000,5.2805986
776,2024-05-31 18:24:55.894000000,14.952122,47.501152,-122.49228,10.534613,29.489433,247.74313,261.18277,304.0,102.0,124.0,2004-10-15 18:24:55.894000000,6.1467466
777,2024-05-31 18:25:00.846999936,15.900317,47.50117,-122.49226,10.533279,29.48944,246.98804,260.48013,336.0,103.0,126.0,2004-10-15 18:25:00.846999936,7.0942097
778,2024-05-31 18:25:05.859999872,16.758678,47.50119,-122.492256,10.528344,29.491379,246.14648,259.63968,346.0,105.0,130.0,2004-10-15 18:25:05.859999872,7.9525723
779,2024-05-31 18:25:10.887000064,17.64698,47.50121,-122.49225,10.515786,29.496735,245.54243,258.90912,337.0,106.0,117.0,2004-10-15 18:25:10.887000064,8.841605
780,2024-05-31 18:25:15.905999872,18.54526,47.501225,-122.49223,10.515707,29.4967,244.90312,258.2812,354.0,105.0,112.0,2004-10-15 18:25:15.905999872,9.738421
781,2024-05-31 18:25:20.875999872,19.363688,47.501244,-122.492226,10.51448,29.496342,244.33778,257.8218,291.0,102.0,117.0,2004-10-15 18:25:20.875999872,10.55758
782,2024-05-31 18:25:25.902000000,20.28192,47.501263,-122.49222,10.512499,29.497171,243.67984,257.12943,308.0,102.0,110.0,2004-10-15 18:25:25.902000000,11.475812
783,2024-05-31 18:25:33.766000000,21.77903,47.501286,-122.4922,10.50973,29.498037,242.91637,256.41757,499.0,114.0,120.0,2004-10-15 18:25:33.766000000,12.978811
784,2024-05-31 18:25:43.040000000,23.066534,47.50132,-122.492195,10.510046,29.498089,241.98494,255.4786,345.0,102.0,115.0,2004-10-15 18:25:43.040000000,14.299333
785,2024-05-31 18:25:48.838999936,23.934847,47.501347,-122.49218,10.510409,29.497627,241.51128,255.00227,303.0,102.0,113.0,2004-10-15 18:25:48.838999936,15.174031
786,2024-05-31 18:25:53.257999872,24.51372,47.501366,-122.49217,10.509861,29.497673,241.20343,254.68661,301.0,101.0,114.0,2004-10-15 18:25:53.257999872,15.76099
787,2024-05-31 18:25:58.854000128,25.26226,47.501385,-122.492165,10.507528,29.49816,240.97395,254.42899,322.0,103.0,114.0,2004-10-15 18:25:58.854000128,16.510345
788,2024-05-31 18:26:03.650000128,25.891031,47.501404,-122.49216,10.506762,29.499285,240.70712,254.13446,331.0,103.0,123.0,2004-10-15 18:26:03.650000128,17.131824
789,2024-05-31 18:26:08.842999936,26.459919,47.50142,-122.49215,10.504949,29.499645,240.41245,253.871,283.0,99.0,98.0,2004-10-15 18:26:08.842999936,17.699907
790,2024-05-31 18:26:13.812000000,27.13859,47.50144,-122.49214,10.5060835,29.499166,240.2688,253.72694,346.0,108.0,128.0,2004-10-15 18:26:13.812000000,18.380995
791,2024-05-31 18:26:18.841000064,27.85718,47.501457,-122.492134,10.502501,29.500978,240.05038,253.49286,290.0,100.0,111.0,2004-10-15 18:26:18.841000064,19.102013
792,2024-05-31 18:26:23.875000064,28.495924,47.501476,-122.49213,10.480509,29.509403,240.12299,253.33264,317.0,103.0,115.0,2004-10-15 18:26:23.875000064,19.744009
793,2024-05-31 18:26:34.427000064,29.833288,47.501503,-122.49211,10.417512,29.540909,240.05939,252.9099,302.0,100.0,109.0,2004-10-15 18:26:34.427000064,21.07408
794,2024-05-31 18:26:44.428000000,31.160662,47.50154,-122.4921,10.402458,29.548676,239.2029,252.31349,282.0,97.0,95.0,2004-10-15 18:26:44.428000000,22.410381
795,2024-05-31 18:26:57.780999936,32.937134,47.501583,-122.49209,10.402289,29.549948,237.61069,250.84268,316.0,100.0,106.0,2004-10-15 18:26:57.780999936,24.178736
796,2024-05-31 18:27:08.602000000,34.34433,47.501625,-122.49208,10.40165,29.548088,237.08563,250.29155,304.0,98.0,102.0,2004-10-15 18:27:08.602000000,25.595688
797,2024-05-31 18:27:18.602999936,35.611797,47.501663,-122.49207,10.405438,29.54723,236.55414,249.87315,322.0,103.0,114.0,2004-10-15 18:27:18.602999936,26.87307
798,2024-05-31 18:27:28.601000064,36.789436,47.5017,-122.492065,10.402381,29.547922,236.04936,249.33148,314.0,100.0,110.0,2004-10-15 18:27:28.601000064,28.038338
799,2024-05-31 18:27:38.601000064,38.066864,47.501736,-122.49205,10.407078,29.546724,235.70535,249.0297,298.0,98.0,102.0,2004-10-15 18:27:38.601000064,29.322334
800,2024-05-31 18:27:48.602000000,39.28441,47.50177,-122.492035,10.392976,29.55101,235.5566,248.78015,334.0,104.0,102.0,2004-10-15 18:27:48.602000000,30.54485
801,2024-05-31 18:27:58.601000064,40.491966,47.501804,-122.49202,10.384354,29.556307,235.29437,248.54637,281.0,100.0,114.0,2004-10-15 18:27:58.601000064,31.751575
802,2024-05-31 18:28:08.101000064,41.66958,47.50184,-122.492,10.378903,29.558968,234.94774,248.17603,273.0,98.0,100.0,2004-10-15 18:28:08.101000064,32.926697
803,2024-05-31 18:28:18.601000064,42.966938,47.50187,-122.49197,10.367773,29.564411,234.7113,247.82489,269.0,98.0,91.0,2004-10-15 18:28:18.601000064,34.203716
804,2024-05-31 18:28:28.601000064,44.15451,47.5019,-122.491936,10.363381,29.566368,234.35667,247.50131,283.0,99.0,91.0,2004-10-15 18:28:28.601000064,35.400158
805,2024-05-31 18:28:38.601000064,45.222324,47.50193,-122.491905,10.351871,29.570827,234.18234,247.26,270.0,96.0,90.0,2004-10-15 18:28:38.601000064,36.468784
806,2024-05-31 18:28:48.601000064,46.37995,47.50196,-122.491875,10.290446,29.603374,234.25974,246.8182,303.0,98.0,99.0,2004-10-15 18:28:48.601000064,37.623165
807,2024-05-31 18:28:58.602000000,47.49765,47.50199,-122.491844,10.266927,29.61944,233.74411,246.45998,316.0,98.0,95.0,2004-10-15 18:28:58.602000000,38.740864
808,2024-05-31 18:29:08.601000064,48.565445,47.50202,-122.49181,10.261487,29.622995,232.92122,245.77788,321.0,104.0,87.0,2004-10-15 18:29:08.601000064,39.811905
809,2024-05-31 18:29:18.601000064,49.653194,47.50205,-122.49178,10.259698,29.62426,231.99416,244.92192,284.0,97.0,90.0,2004-10-15 18:29:18.601000064,40.901283
810,2024-05-31 18:29:28.601000064,50.780857,47.502075,-122.491745,10.251451,29.628525,231.26143,244.16708,270.0,98.0,84.0,2004-10-15 18:29:28.601000064,42.025692
811,2024-05-31 18:29:38.601000064,51.888554,47.5021,-122.491714,10.249879,29.630255,230.62155,243.56462,316.0,107.0,95.0,2004-10-15 18:29:38.601000064,43.13501
812,2024-05-31 18:29:48.601000064,52.92639,47.50213,-122.491684,10.246732,29.632034,229.90433,242.8557,290.0,102.0,89.0,2004-10-15 18:29:48.601000064,44.170414
813,2024-05-31 18:29:58.602000000,54.06401,47.50216,-122.491646,10.242392,29.634758,229.44374,242.35847,370.0,108.0,93.0,2004-10-15 18:29:58.602000000,45.311283
814,2024-05-31 18:30:08.601000064,55.08188,47.502182,-122.491615,10.228562,29.642801,229.06586,241.88046,311.0,100.0,86.0,2004-10-15 18:30:08.601000064,46.32915
815,2024-05-31 18:30:22.068000128,56.349216,47.502213,-122.49157,10.205893,29.65873,228.3895,241.11186,407.0,111.0,89.0,2004-10-15 18:30:22.068000128,47.58043
816,2024-05-31 18:30:32.898999936,57.446903,47.502243,-122.49153,10.205176,29.659546,227.88199,240.72998,309.0,105.0,90.0,2004-10-15 18:30:32.898999936,48.679703
817,2024-05-31 18:30:42.898000000,58.454773,47.502274,-122.49149,10.200735,29.661768,227.29715,240.10841,525.0,118.0,86.0,2004-10-15 18:30:42.898000000,49.687572
818,2024-05-31 18:30:53.191999872,59.771984,47.5023,-122.491455,10.198793,29.66317,226.87871,239.72289,357.0,110.0,87.0,2004-10-15 18:30:53.191999872,51.01037
819,2024-05-31 18:31:03.191999872,60.869656,47.50233,-122.491425,10.1998825,29.661959,226.36105,239.20186,377.0,113.0,88.0,2004-10-15 18:31:03.191999872,52.106438
820,2024-05-31 18:31:13.190999936,61.977295,47.50236,-122.491394,10.195906,29.665518,225.92198,238.7279,425.0,109.0,87.0,2004-10-15 18:31:13.190999936,53.212482
821,2024-05-31 18:31:23.191999872,63.07495,47.50239,-122.49136,10.19249,29.667753,225.66444,238.46558,460.0,115.0,87.0,2004-10-15 18:31:23.191999872,54.311733
822,2024-05-31 18:31:33.191999872,64.25243,47.502422,-122.49134,10.196062,29.665628,225.23854,238.08147,468.0,117.0,90.0,2004-10-15 18:31:33.191999872,55.49484
823,2024-05-31 18:31:43.194000000,65.38001,47.502457,-122.49132,10.196535,29.665276,224.98608,237.82056,378.0,117.0,87.0,2004-10-15 18:31:43.194000000,56.617596
824,2024-05-31 18:31:53.191999872,66.417786,47.50249,-122.491295,10.196433,29.66553,224.79265,237.6293,348.0,108.0,89.0,2004-10-15 18:31:53.191999872,57.649788
825,2024-05-31 18:32:03.609999872,67.705,47.502525,-122.49127,10.193547,29.667084,224.57056,237.3573,440.0,110.0,86.0,2004-10-15 18:32:03.609999872,58.93149
826,2024-05-31 18:32:12.589999872,69.042114,47.50256,-122.49126,10.193236,29.667528,224.54591,237.33037,374.0,107.0,82.0,2004-10-15 18:32:12.589999872,60.269386
827,2024-05-31 18:32:23.193000064,70.5688,47.502594,-122.491234,10.192928,29.668558,224.3391,237.1254,406.0,116.0,85.0,2004-10-15 18:32:23.193000064,61.8177
828,2024-05-31 18:32:33.193000064,71.76619,47.502632,-122.49123,10.195194,29.666641,224.32945,237.15308,318.0,103.0,79.0,2004-10-15 18:32:33.193000064,63.011024
829,2024-05-31 18:32:43.191999872,73.3228,47.502666,-122.49121,10.193414,29.66712,224.17416,236.98477,406.0,112.0,90.0,2004-10-15 18:32:43.191999872,64.56682
830,2024-05-31 18:32:53.191999872,74.81952,47.502705,-122.4912,10.194042,29.666723,224.12495,236.90637,395.0,112.0,89.0,2004-10-15 18:32:53.191999872,66.0595
831,2024-05-31 18:33:03.191999872,76.24638,47.50274,-122.49119,10.1940365,29.66718,224.06169,236.84682,473.0,119.0,88.0,2004-10-15 18:33:03.191999872,67.49365
832,2024-05-31 18:33:13.191999872,77.573456,47.502777,-122.49118,10.194429,29.667433,224.04895,236.85577,338.0,110.0,85.0,2004-10-15 18:33:13.191999872,68.82154
